,Company Name,Date,Curr Rtg,Industry Type,years,Year,GDP,PX_LAST
13250,Infinity Casualty Insurance Co,2018-02-13,1,Property & Casualty Insurance,16.5342204152036,2018,0.05377600361608659,0.045389801550511866
13251,Infinity Standard Insurance Co,2018-02-13,1,Property & Casualty Insurance,16.5342204152036,2018,0.05377600361608659,0.045389801550511866
13252,Infinity Select Insurance Co,2018-02-13,1,Insurance Services & Other,16.5342204152036,2018,0.05377600361608659,0.045389801550511866
13253,Infinity Security Insurance Co,2018-02-13,1,Property & Casualty Insurance,16.5342204152036,2018,0.05377600361608659,0.045389801550511866
13254,Infinity Safeguard Insurance Co,2018-02-13,1,Property & Casualty Insurance,16.5342204152036,2018,0.05377600361608659,0.045389801550511866
13255,Infinity Auto Insurance Co,2018-02-13,1,Property & Casualty Insurance,16.5342204152036,2018,0.05377600361608659,0.045389801550511866
13256,Hillstar Insurance Co,2018-02-13,1,Property & Casualty Insurance,16.5342204152036,2018,0.05377600361608659,0.045389801550511866
13257,Infinity Indemnity Insurance Co,2018-02-13,1,Property & Casualty Insurance,16.5342204152036,2018,0.05377600361608659,0.045389801550511866
13258,Infinity Preferred Insurance Co,2018-02-13,1,Property & Casualty Insurance,16.5342204152036,2018,0.05377600361608659,0.045389801550511866
13259,Infinity Insurance Co,2018-02-13,1,Property & Casualty Insurance,16.5342204152036,2018,0.05377600361608659,0.045389801550511866
13260,United Airlines Inc,2018-04-16,3,Mainline Airline Revenue - Full Service,16.588978555343367,2018,0.05377600361608659,0.045389801550511866
13261,Community Health Systems Inc,2018-03-14,4,Hospitals,16.45755901900792,2018,0.05377600361608659,0.045389801550511866
13262,Brunswick Corp/DE,2018-03-05,2,Leisure Boats & Yachts Building,16.348042738728378,2018,0.05377600361608659,0.045389801550511866
13263,Oncor Electric Delivery Co LLC,2018-03-12,1,Electricity Networks,16.167340876267136,2018,0.05377600361608659,0.045389801550511866
13264,Trustmark National Bank,2018-03-15,2,Banks,15.87164691951238,2018,0.05377600361608659,0.045389801550511866
13265,Trustmark Corp,2018-03-15,2,Banks,15.87164691951238,2018,0.05377600361608659,0.045389801550511866
13266,Deutsche Bank Trust Co Americas,2018-04-12,1,Banks,15.92366715264516,2018,0.05377600361608659,0.045389801550511866
13267,Rent-A-Center Inc/TX,2018-03-19,4,Consumer Electronics & Appliances Rental,15.674517615009206,2018,0.05377600361608659,0.045389801550511866
13268,Santander Bank NA,2018-04-06,1,Banks,15.699158778072103,2018,0.05377600361608659,0.045389801550511866
13269,Santander Holdings USA Inc,2018-04-06,2,Banks,15.699158778072103,2018,0.05377600361608659,0.045389801550511866
13270,Hanover LLoyds Insurance Co,2018-04-02,1,Property & Casualty Insurance,15.674517615009206,2018,0.05377600361608659,0.045389801550511866
13271,Hanover Insurance Group Inc/The,2018-04-02,2,Property & Casualty Insurance,15.674517615009206,2018,0.05377600361608659,0.045389801550511866
13272,Hanover Insurance Co/The,2018-04-02,1,Insurance Services & Other,15.66904180099523,2018,0.05377600361608659,0.045389801550511866
13274,Massachusetts Bay Insurance Co,2018-04-02,1,Property & Casualty Insurance,15.66904180099523,2018,0.05377600361608659,0.045389801550511866
13275,Citizens Insurance Co of America,2018-04-02,1,Property & Casualty Insurance,15.66904180099523,2018,0.05377600361608659,0.045389801550511866
13276,St Jude Medical Inc,2018-04-17,2,Electrophysiology Devices Manufacturing,15.710110406100057,2018,0.05377600361608659,0.045389801550511866
13277,Connecticut General Life Insurance Co,2018-03-08,1,Insurance Services & Other,15.507505287582909,2018,0.05377600361608659,0.045389801550511866
13278,Rio Tinto America Inc,2018-02-12,1,Iron Ore Mining,15.359658309205527,2018,0.05377600361608659,0.045389801550511866
13279,United Rentals North America Inc,2018-04-19,3,General Equipment Rental Services,15.523932729624839,2018,0.05377600361608659,0.045389801550511866
13280,United Rentals Inc,2018-04-19,3,Commercial Equipment Rental Services,15.523932729624839,2018,0.05377600361608659,0.045389801550511866
13281,Sears Roebuck Acceptance Corp,2018-01-17,4,Mid-Tier Department Stores,15.250142028925987,2018,0.05377600361608659,0.045389801550511866
13282,Sears Roebuck Acceptance Corp,2018-01-24,4,Mid-Tier Department Stores,15.269307377974908,2018,0.05377600361608659,0.045389801550511866
13283,Sears Roebuck Acceptance Corp,2018-03-22,5,Mid-Tier Department Stores,15.425368077373252,2018,0.05377600361608659,0.045389801550511866
13284,Sears Roebuck & Co,2018-01-17,4,Department Stores,15.250142028925987,2018,0.05377600361608659,0.045389801550511866
13285,Sears Roebuck & Co,2018-01-24,4,Department Stores,15.269307377974908,2018,0.05377600361608659,0.045389801550511866
13286,Sears Roebuck & Co,2018-03-22,5,Department Stores,15.425368077373252,2018,0.05377600361608659,0.045389801550511866
13287,Infinity Property & Casualty Corp,2018-02-13,2,Property & Casualty Insurance,15.288472727023827,2018,0.05377600361608659,0.045389801550511866
13288,Advanced Micro Devices Inc,2018-03-16,3,Application Specific Multimedia,15.321327611107689,2018,0.05377600361608659,0.045389801550511866
13289,Stericycle Inc,2018-03-23,2,Hazardous Waste Collection,15.22823877287008,2018,0.05377600361608659,0.045389801550511866
13290,Turning Point Brands Inc,2018-01-29,3,Cigarette Manufacturing,14.938020630129298,2018,0.05377600361608659,0.045389801550511866
13291,Steinway Musical Instruments Inc,2018-02-06,3,Music Instruments Manufacturing,14.853145512912654,2018,0.05377600361608659,0.045389801550511866
13292,Wabash Valley Power Association Inc,2018-02-12,1,Non-Profit Organization,14.858621326926631,2018,0.05377600361608659,0.045389801550511866
13293,Bed Bath & Beyond Inc,2018-04-17,2,Home Furnishings Stores,14.965399700199182,2018,0.05377600361608659,0.045389801550511866
13294,Minnesota Life Insurance Co,2018-03-06,1,Life Insurance,14.828504349849757,2018,0.05377600361608659,0.045389801550511866
13295,Guitar Center Inc,2018-03-12,4,Musical Instrument Stores,14.754580860661068,2018,0.05377600361608659,0.045389801550511866
13296,Guitar Center Inc,2018-04-16,5,Musical Instrument Stores,14.850407605905666,2018,0.05377600361608659,0.045389801550511866
13297,Highmark Inc,2018-03-09,1,Managed Care,14.746367139640103,2018,0.05377600361608659,0.045389801550511866
13298,Wells Fargo Bank NA,2018-02-07,1,Banks,14.321991553556883,2018,0.05377600361608659,0.045389801550511866
13299,WFC Holdings LLC,2018-02-07,1,Banks,14.321991553556884,2018,0.05377600361608659,0.045389801550511866
13300,Wells Fargo & Co,2018-02-07,1,Diversified Banks,14.321991553556884,2018,0.05377600361608659,0.045389801550511866
13301,Roper Technologies Inc,2018-02-21,2,Industrial Automation Controls Manufacturing,14.264495506410125,2018,0.05377600361608659,0.045389801550511866
13302,Assurant Inc,2018-03-16,2,Property & Casualty Insurance Premiums,14.261757599403136,2018,0.05377600361608659,0.045389801550511866
13303,Principal Financial Group Inc,2018-04-17,1,Life Insurance,14.316515739542906,2018,0.05377600361608659,0.045389801550511866
13304,Ply Gem Industries Inc,2018-01-31,3,Home Improvement,14.007132247753205,2018,0.05377600361608659,0.045389801550511866
13305,DR Horton Inc,2018-01-22,2,Single Family Home Construction,13.941422479585482,2018,0.05377600361608659,0.045389801550511866
13306,Activision Blizzard Inc,2018-03-20,2,Video Game Software,14.097483178983826,2018,0.05377600361608659,0.045389801550511866
13307,CVS Health Corp,2018-03-06,2,Pharmacy Benefits Management (PBM),13.916781316522584,2018,0.05377600361608659,0.045389801550511866
13308,VeriFone Inc,2018-04-10,3,Computer Hardware & Storage,13.837382013319917,2018,0.05377600361608659,0.045389801550511866
13309,RSUI Indemnity Co,2018-04-18,1,Property & Casualty Insurance,13.853809455361848,2018,0.05377600361608659,0.045389801550511866
13310,Red Hat Inc,2018-04-16,2,Operating Systems,13.810002943250032,2018,0.05377600361608659,0.045389801550511866
13311,MoneyGram International Inc,2018-01-05,3,Financial Transaction Processing Services,13.517046893502261,2018,0.05377600361608659,0.045389801550511866
13312,MarkWest Energy Partners LP,2018-01-30,2,Midstream - Oil & Gas,13.295276425936192,2018,0.05377600361608659,0.045389801550511866
13313,Huntsman Corp,2018-04-13,3,Basic & Diversified Chemicals Manufacturing,13.166594796607733,2018,0.05377600361608659,0.045389801550511866
13314,Dairyland Power Cooperative,2018-02-15,1,Power Generation,12.999582469181433,2018,0.05377600361608659,0.045389801550511866
13315,Pier 1 Imports Inc,2018-04-20,3,Home Furnishings Stores,13.128264098509893,2018,0.05377600361608659,0.045389801550511866
13316,General Mills Cereals LLC,2018-02-23,2,Packaged Food Manufacturing,12.955775957069617,2018,0.05377600361608659,0.045389801550511866
13317,Safeway Inc,2018-01-31,3,Supermarkets,12.87911456087394,2018,0.05377600361608659,0.045389801550511866
13318,Sears Holdings Corp,2018-01-17,4,Mid-Tier Department Stores,12.807928978692239,2018,0.05377600361608659,0.045389801550511866
13319,Sears Holdings Corp,2018-01-24,4,Mid-Tier Department Stores,12.82709432774116,2018,0.05377600361608659,0.045389801550511866
13320,Sears Holdings Corp,2018-03-22,5,Mid-Tier Department Stores,12.983155027139503,2018,0.05377600361608659,0.045389801550511866
13321,EQT Corp,2018-02-21,2,Natural Gas Production,12.895542002915871,2018,0.05377600361608659,0.045389801550511866
13322,CTI Foods Holding Co LLC,2018-03-29,4,"Frozen, Canned Foods & Perishable Products Manufacturing",12.887328281894904,2018,0.05377600361608659,0.045389801550511866
13323,BI-LO LLC,2018-03-19,4,Supermarkets,12.758646652566446,2018,0.05377600361608659,0.045389801550511866
13324,BI-LO LLC,2018-03-28,5,Supermarkets,12.783287815629341,2018,0.05377600361608659,0.045389801550511866
13325,ACCO Brands Corp,2018-03-22,3,Office Supplies Manufacturing,12.728529675489572,2018,0.05377600361608659,0.045389801550511866
13326,Cardtronics Inc,2018-02-26,3,Financial Transaction Processing Services,12.65734409330787,2018,0.05377600361608659,0.045389801550511866
13327,Kirby Corp,2018-02-05,2,Inland Water Freight,12.148093390008007,2018,0.05377600361608659,0.045389801550511866
13328,Kirby Corp,2018-02-20,2,Inland Water Freight,12.189161995112835,2018,0.05377600361608659,0.045389801550511866
13329,RadNet Inc,2018-04-20,3,Health Care Testing Services,12.430097811727824,2018,0.05377600361608659,0.045389801550511866
13330,SS&C Technologies Inc,2018-01-17,3,Application Software,12.227492693210674,2018,0.05377600361608659,0.045389801550511866
13331,SS&C Technologies Inc,2018-02-16,3,Application Software,12.30962990342033,2018,0.05377600361608659,0.045389801550511866
13332,Enterprise Holdings Inc,2018-02-20,1,Passenger Vehicle Rental,12.104286877896191,2018,0.05377600361608659,0.045389801550511866
13333,Mueller Water Products Inc,2018-03-16,3,Industrial Valve Manufacturing,11.759310595015641,2018,0.05377600361608659,0.045389801550511866
13334,Aptean Inc,2018-02-15,3,Application Software,11.556705476498491,2018,0.05377600361608659,0.045389801550511866
13335,Wells Fargo Bank South Central NA,2018-02-07,1,Banks,11.28291477579964,2018,0.05377600361608659,0.045389801550511866
13336,KB Home,2018-01-19,3,Single Family Home Construction,11.236370356680835,2018,0.05377600361608659,0.045389801550511866
13337,TTM Technologies Inc,2018-02-08,3,Printed Circuit Boards (PCB),11.343148729953388,2018,0.05377600361608659,0.045389801550511866
13338,FirstEnergy Solutions Corp,2018-04-02,5,Electricity Networks,11.020075703128743,2018,0.05377600361608659,0.045389801550511866
13339,BNSF Railway Co,2018-03-23,1,Rail Freight,11.09947500633141,2018,0.05377600361608659,0.045389801550511866
13340,Burlington Northern Santa Fe LLC,2018-03-23,1,Total Commodity - Rail,11.09947500633141,2018,0.05377600361608659,0.045389801550511866
13341,David's Bridal Inc,2018-01-12,4,Women's Clothing Stores,11.011861982107778,2018,0.05377600361608659,0.045389801550511866
13342,GCI Inc,2018-03-26,3,Wireline Video Services - Telecommunications,10.784615700527732,2018,0.05377600361608659,0.045389801550511866
13343,Iconix Brand Group Inc,2018-02-12,4,"Apparel, Footwear & Accessories Brand Licensing",10.820208491618581,2018,0.05377600361608659,0.045389801550511866
13344,Iconix Brand Group Inc,2018-02-23,5,"Apparel, Footwear & Accessories Brand Licensing",10.850325468695456,2018,0.05377600361608659,0.045389801550511866
13345,Rockies Express Pipeline LLC,2018-02-15,3,Midstream - Oil & Gas,10.414998254584283,2018,0.05377600361608659,0.045389801550511866
13346,Prometric Inc,2018-01-04,3,Information Technology (IT) Services,10.425949882612237,2018,0.05377600361608659,0.045389801550511866
13347,Ares Capital Corp,2018-04-03,2,BDCs (Business Development Companies),10.675099420248191,2018,0.05377600361608659,0.045389801550511866
13348,Noridian Mutual Insurance Co,2018-03-09,1,Life Insurance,10.300006160290765,2018,0.05377600361608659,0.045389801550511866
13349,Compass Group Diversified Holdings LLC,2018-04-02,3,Investment Holding Companies,10.401308719549341,2018,0.05377600361608659,0.045389801550511866
13350,CalAtlantic Group Inc,2018-03-05,3,Single Family Home Construction,10.338336858388605,2018,0.05377600361608659,0.045389801550511866
13351,CalAtlantic Group Inc/old,2018-03-05,3,Single Family Home Construction,10.338336858388605,2018,0.05377600361608659,0.045389801550511866
13352,Dr Pepper Snapple Group Inc,2018-01-29,2,Soft Drink Manufacturing,9.84825150413766,2018,0.05377600361608659,0.045389801550511866
13353,Federal-Mogul Holdings LLC,2018-04-10,3,Auto Parts Manufacturing,10.267151276206903,2018,0.05377600361608659,0.045389801550511866
13354,SS&C Technologies Holdings Inc,2018-01-16,3,Application Software,9.774328014948972,2018,0.05377600361608659,0.045389801550511866
13355,SS&C Technologies Holdings Inc,2018-02-16,3,Application Software,9.859203132165616,2018,0.05377600361608659,0.045389801550511866
13356,SRAM LLC,2018-04-11,3,Bicycles Manufacturing,9.634694757592559,2018,0.05377600361608659,0.045389801550511866
13357,Apollo Investment Corp,2018-04-05,2,BDCs (Business Development Companies),9.360904056893709,2018,0.05377600361608659,0.045389801550511866
13358,QEP Resources Inc,2018-03-01,3,Crude Oil & Natural Gas Exploration & Production,9.374593591928651,2018,0.05377600361608659,0.045389801550511866
13359,First Industrial LP,2018-02-28,2,Specialty & Other Property Owners & Developers,9.39375894097757,2018,0.05377600361608659,0.045389801550511866
13360,First Industrial Realty Trust Inc,2018-02-28,2,Industrial REIT,9.39375894097757,2018,0.05377600361608659,0.045389801550511866
13361,Deutsche Bank National Trust Co/Los Angeles CA,2018-04-12,1,Consumer Finance,9.311621730767914,2018,0.05377600361608659,0.045389801550511866
13362,Principal Financial Services Inc,2018-04-17,1,Life Insurance,8.950218005845432,2018,0.05377600361608659,0.045389801550511866
13363,Tops Holding LLC/DE,2018-01-22,4,Hypermarkets,8.32871311525904,2018,0.05377600361608659,0.045389801550511866
13364,Tops Holding LLC/DE,2018-02-21,5,Hypermarkets,8.410850325468695,2018,0.05377600361608659,0.045389801550511866
13365,Tops Markets LLC,2018-01-22,4,Supermarkets,8.32871311525904,2018,0.05377600361608659,0.045389801550511866
13366,Tops Markets LLC,2018-02-21,5,Supermarkets,8.410850325468695,2018,0.05377600361608659,0.045389801550511866
13367,Perry Ellis International Inc,2018-02-07,3,Men's Apparel,8.525842419762213,2018,0.05377600361608659,0.045389801550511866
13368,Remington Outdoor Co Inc,2018-02-13,5,Small Arms Manufacturing,8.599765908950902,2018,0.05377600361608659,0.045389801550511866
13369,Yonkers Racing Corp,2018-04-20,3,Racetracks,8.78868149243311,2018,0.05377600361608659,0.045389801550511866
13370,Renaissance Reinsurance US Inc,2018-02-28,1,Property & Casualty Reinsurance,8.197293578923592,2018,0.05377600361608659,0.045389801550511866
13371,Prospect Capital Corp,2018-04-03,2,BDCs (Business Development Companies),8.353354278321937,2018,0.05377600361608659,0.045389801550511866
13372,Prospect Capital Corp,2018-04-09,2,BDCs (Business Development Companies),8.369781720363868,2018,0.05377600361608659,0.045389801550511866
13373,Masonite International Corp,2018-02-12,3,Windows & Doors Manufacturing - Building Products,8.271217068112282,2018,0.05377600361608659,0.045389801550511866
13374,Iridium Communications Inc,2018-03-09,3,Satellite Telecommunications (excluding TV),8.421801953496649,2018,0.05377600361608659,0.045389801550511866
13375,VeriFone Systems Inc,2018-04-10,3,Point of Sale (POS) Terminals,8.082301484630076,2018,0.05377600361608659,0.045389801550511866
13376,FIG LLC,2018-01-04,3,Investment Management,7.860531017064006,2018,0.05377600361608659,0.045389801550511866
13377,TreeHouse Foods Inc,2018-02-21,3,Fruit & Vegetable Canning,8.013853809455362,2018,0.05377600361608659,0.045389801550511866
13378,KEMET Corp,2018-03-06,3,Discrete,8.085039391637062,2018,0.05377600361608659,0.045389801550511866
13379,DynCorp International Inc,2018-04-09,3,Information Technology (IT) Services - Government,7.800297062910259,2018,0.05377600361608659,0.045389801550511866
13380,US Silica Co,2018-03-26,3,Aggregates,7.904337529175821,2018,0.05377600361608659,0.045389801550511866
13381,US Silica Co,2018-04-06,3,Aggregates,7.934454506252695,2018,0.05377600361608659,0.045389801550511866
13382,New Enterprise Stone & Lime Co Inc,2018-02-23,3,Infrastructure Construction,7.52103054819743,2018,0.05377600361608659,0.045389801550511866
13383,JBS USA LUX SA,2018-04-18,3,Animal Processing,7.756490550798442,2018,0.05377600361608659,0.045389801550511866
